id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,clean_sheets_5,goals_conceded_5,tackles_5,defensive_contribution_5
725,22.6,2,10,0.8,1,2.4400000000000004,0.27999999999999997,3.4,0,1,1,6
725,40.6,2,11,1.0,8,5.24,0.7,5.2,0,2,3,12
725,57.0,2,12,2.4,3,9.72,0.9800000000000001,10.4,1,2,5,22
725,71.4,2,13,2.8,4,16.2,1.1,12.0,1,4,8,35
725,89.4,2,14,3.6,10,22.36,3.9200000000000004,14.8,1,5,9,47
725,90.0,2,15,5.2,1,26.6,4.0600000000000005,19.0,2,4,9,55
725,90.0,2,16,5.2,2,26.160000000000004,4.22,19.2,2,4,11,55
725,90.0,2,17,4.0,1,25.2,7.140000000000001,16.2,1,5,11,51
725,90.0,2,18,3.6,1,20.720000000000002,10.08,15.0,1,5,10,42
725,83.2,2,19,3.0,0,15.200000000000003,7.62,13.2,1,4,10,33
725,65.2,2,20,1.0,0,8.680000000000001,7.3199999999999985,7.0,0,4,9,19
725,58.6,2,21,0.8,6,7.88,7.18,4.6,0,5,6,18
725,55.4,2,22,1.6,1,7.0,4.34,5.8,1,4,6,18
725,42.0,2,23,1.6,7,4.84,1.6,5.4,1,2,4,14
725,46.8,2,24,2.8,8,11.28,4.9,9.8,1,3,6,18
725,64.8,2,25,4.4,4,23.48,12.58,15.6,1,5,7,27
725,71.4,2,26,5.2,0,26.919999999999998,19.22,19.4,1,4,13,33
725,74.6,2,27,4.0,9,24.6,18.84,14.6,0,5,13,32
725,88.0,2,28,5.6,4,29.880000000000003,18.6,19.0,1,5,16,48
725,75.2,2,29,5.0,0,27.68,17.12,17.2,1,4,14,43
725,57.2,2,30,3.4,1,15.48,9.440000000000001,11.4,1,2,13,34
725,57.2,2,31,2.8,9,14.8,2.5200000000000005,9.4,1,3,9,32
725,57.2,2,32,4.6,0,20.44,4.840000000000001,15.6,2,2,12,42
725,39.2,2,33,2.8,0,15.16,4.7,10.6,1,2,9,26
725,36.0,2,34,2.0,1,10.280000000000001,2.5200000000000005,7.0,1,2,8,24
725,39.6,2,35,2.2,2,10.720000000000002,2.5800000000000005,8.0,1,2,9,25
759,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
759,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
36,86.6,2,6,5.0,2,24.360000000000003,14.520000000000001,16.8,2,4,10,29
36,86.6,2,7,3.8,2,20.439999999999998,14.600000000000003,13.4,1,5,10,27
36,85.2,2,8,3.8,2,18.479999999999997,12.8,11.6,1,5,8,24
36,88.6,2,9,4.2,15,18.52,10.74,14.4,1,4,9,26
36,88.6,2,10,6.2,0,25.48,11.379999999999999,20.6,1,4,8,29
36,88.6,2,11,4.2,6,19.880000000000003,13.120000000000001,14.8,1,5,6,31
36,88.6,2,12,5.0,2,18.76,13.020000000000001,17.4,2,4,6,27
36,90.0,2,13,5.0,6,19.48,15.7,17.6,2,4,8,29
36,90.0,2,14,5.8,4,21.000000000000004,14.5,20.6,3,3,9,29
36,90.0,2,15,3.6,9,18.44,16.380000000000003,14.8,2,6,9,30
36,89.2,2,16,5.4,0,24.560000000000002,16.240000000000002,19.6,2,5,10,29
36,89.2,2,17,4.2,2,24.4,18.6,16.8,1,7,11,30
36,89.2,2,18,4.2,1,22.88,12.86,15.0,1,7,9,29
36,89.2,2,19,3.2,0,22.4,13.820000000000002,9.8,0,8,9,29
36,71.2,2,20,2.4,5,15.36,7.980000000000001,6.8,0,5,7,21
36,71.8,2,21,1.6,6,11.239999999999998,9.080000000000002,6.2,0,5,6,18
36,71.8,2,22,2.8,2,13.919999999999998,12.620000000000001,10.6,1,3,6,20
36,71.8,2,23,2.8,6,16.56,16.5,12.8,1,3,6,20
36,71.8,2,24,3.8,2,15.8,14.74,16.0,2,2,4,19
36,89.8,2,25,4.2,2,20.68,22.9,19.2,2,3,8,27
36,90.0,2,26,3.6,0,18.0,18.94,16.0,2,3,10,28
36,72.0,2,27,2.4,2,13.0,12.84,10.2,1,3,7,20
36,71.2,2,28,2.4,0,12.639999999999999,12.7,10.4,1,3,7,23
36,71.2,2,29,1.2,-1,15.680000000000001,19.080000000000002,9.0,0,5,12,26
36,62.2,2,30,0.6,0,11.16,11.02,3.4,0,6,8,19
36,44.2,2,31,0.2,6,8.559999999999999,10.84,2.4,0,5,6,15
36,62.2,2,32,1.4,1,10.04,12.42,7.2,1,5,9,19
36,63.0,2,33,1.2,1,8.760000000000002,9.319999999999999,5.6,1,5,8,16
36,63.0,2,34,1.4,2,5.36,2.88,2.6,1,6,5,13
36,72.0,2,35,2.0,5,8.8,7.419999999999999,7.6,1,5,9,19
36,90.0,2,36,3.0,1,17.080000000000002,10.66,12.6,1,7,16,28
36,87.8,2,37,2.0,0,15.6,13.2,8.0,0,9,13,24
36,87.8,2,38,1.8,1,16.6,14.819999999999999,7.6,0,10,15,27
37,61.4,2,6,3.0,5,5.3999999999999995,5.1,11.4,2,1,4,13
37,61.4,2,7,2.8,1,8.719999999999999,6.9799999999999995,11.2,1,2,2,9
37,66.8,2,8,2.6,5,12.88,21.66,13.6,1,2,3,13
37,81.6,2,9,3.4,6,18.2,23.639999999999997,15.4,1,3,6,18
37,80.6,2,10,3.6,1,18.96,25.619999999999997,17.4,1,3,8,18
37,84.0,2,11,3.6,9,21.68,27.119999999999997,16.8,1,5,10,25
37,84.0,2,12,4.4,1,21.240000000000002,28.159999999999997,18.4,2,4,10,26
37,75.0,2,13,4.4,7,16.24,12.819999999999999,14.6,2,4,9,22
37,76.8,2,14,4.8,1,13.280000000000001,17.82,18.4,3,3,6,21
37,63.8,2,15,3.8,0,11.680000000000001,14.48,12.6,2,4,3,19
37,49.0,2,16,3.6,1,8.720000000000002,12.22,12.0,2,2,1,12
37,34.0,2,17,2.0,1,4.76,8.32,7.8,1,2,2,9
37,28.0,2,18,2.0,1,5.2,7.359999999999999,8.4,1,1,2,9
37,11.4,2,19,0.8,0,3.44,0.24,3.2,0,1,2,5
37,25.4,2,20,0.6,1,6.68,5.38,2.6,0,4,3,9
37,29.6,2,21,0.8,9,7.5200000000000005,7.5,3.2,0,4,3,10
37,41.0,2,22,2.4,1,10.52,10.88,8.2,1,4,5,15
37,41.4,2,23,2.4,3,10.639999999999999,10.879999999999999,8.4,1,4,4,14
37,43.0,2,24,2.8,0,13.52,14.62,10.0,1,4,4,14
37,25.0,2,25,2.8,4,9.639999999999999,9.48,10.8,1,0,3,8
37,37.8,2,26,3.4,0,12.32,8.58,13.0,1,1,8,18
37,23.4,2,27,1.6,0,8.08,5.0200000000000005,6.4,0,1,5,12
37,20.0,2,28,1.4,2,7.0,4.959999999999999,5.4,0,1,5,11
37,30.8,2,29,1.2,0,3.8,2.4799999999999995,4.2,0,2,5,12
37,30.8,2,30,1.2,4,3.8,2.4799999999999995,4.2,0,2,5,12
37,30.0,2,31,1.2,7,4.04,7.719999999999999,4.4,0,4,1,8
37,48.0,2,32,2.6,2,8.76,15.039999999999997,10.4,1,4,3,15
37,63.4,2,33,3.0,3,13.319999999999999,21.199999999999996,13.6,1,5,7,23
37,53.6,2,34,3.2,2,17.32,22.759999999999998,14.2,1,6,7,23
37,71.6,2,35,3.6,0,17.52,23.119999999999997,14.6,1,7,8,26
37,55.4,2,36,2.8,1,13.760000000000002,16.66,11.6,1,4,7,19
37,40.6,2,37,1.6,4,10.96,12.279999999999998,7.6,0,4,6,14
37,43.2,2,38,2.0,0,11.08,9.38,6.2,0,5,3,12
38,67.0,2,6,2.4,2,12.36,3.88,11.2,2,4,2,18
38,72.0,2,7,2.2,2,16.48,3.8,12.4,1,5,2,20
38,90.0,2,8,2.6,2,19.64,4.0200000000000005,15.4,1,6,2,23
38,90.0,2,9,2.8,8,19.52,1.98,16.6,1,4,3,24
38,90.0,2,10,3.2,1,22.599999999999998,1.8800000000000001,17.2,1,4,3,32
38,90.0,2,11,3.0,6,20.839999999999996,1.5399999999999998,17.4,1,5,2,34
38,90.0,2,12,3.8,2,18.800000000000004,1.4599999999999997,18.2,2,4,2,33
38,90.0,2,13,3.8,8,20.64,1.42,19.0,2,4,3,36
38,90.0,2,14,5.0,1,22.520000000000003,5.0600000000000005,23.6,3,3,4,39
38,90.0,2,15,3.6,2,19.44,5.04,18.6,2,6,4,32
38,90.0,2,16,3.8,1,17.6,5.04,18.6,2,5,4,29
38,90.0,2,17,2.8,2,16.440000000000005,5.4,14.0,1,7,4,27
38,90.0,2,18,2.8,4,14.279999999999998,5.3,11.8,1,7,3,27
38,90.0,2,19,2.0,0,13.6,0.8800000000000001,8.2,0,8,1,28
38,90.0,2,20,1.8,2,15.879999999999999,3.2,8.6,0,9,1,30
38,90.0,2,21,1.8,7,17.6,3.7,9.4,0,9,2,28
38,90.0,2,22,3.0,2,19.96,3.4,15.0,1,7,3,34
38,90.0,2,23,3.0,6,21.92,3.5800000000000005,16.0,1,7,6,35
38,90.0,2,24,3.4,2,19.64,3.7600000000000007,18.4,2,6,6,31
38,90.0,2,25,3.8,2,17.12,3.22,19.0,2,3,7,28
38,90.0,2,26,3.8,6,17.4,2.54,18.8,2,3,6,31
38,90.0,2,27,3.6,7,15.16,2.64,17.8,2,3,5,27
38,90.0,2,28,4.6,1,16.119999999999997,2.68,19.8,2,3,4,30
38,90.0,2,29,3.6,0,17.2,2.62,16.8,1,5,6,32
38,90.0,2,30,3.2,1,17.759999999999998,0.9199999999999999,14.0,1,8,4,33
38,90.0,2,31,3.0,6,19.2,1.86,12.0,1,10,4,34
38,90.0,2,32,3.0,0,21.36,3.88,11.8,1,10,4,33
38,72.0,2,33,1.6,1,15.6,3.5799999999999996,7.2,1,9,2,23
38,72.0,2,34,1.6,2,14.080000000000002,3.5799999999999996,5.8,1,10,1,19
38,72.0,2,35,2.0,0,14.520000000000001,3.6799999999999997,8.6,1,7,1,19
38,54.0,2,36,1.8,1,9.440000000000001,2.66,7.8,1,4,1,12
38,54.0,2,37,0.8,1,9.0,0.68,5.4,0,6,2,13
38,72.0,2,38,1.0,0,11.72,0.8600000000000001,7.2,0,8,2,19
39,28.2,2,6,0.4,0,6.92,11.4,2.8,0,4,1,12
39,28.2,2,7,0.4,1,6.92,11.4,2.8,0,4,1,12
39,23.2,2,8,0.4,1,5.2,8.32,2.0,0,4,1,9
39,8.2,2,9,0.4,1,2.88,2.7399999999999998,2.4,0,1,3,7
39,9.0,2,10,0.6,1,2.88,2.7399999999999998,3.0,0,1,3,7
39,5.6,2,11,0.8,0,2.88,4.34,3.8,0,0,3,6
39,5.6,2,12,0.8,1,2.88,4.34,3.8,0,0,3,6
39,14.4,2,13,0.8,0,4.16,4.54,3.6,0,0,5,9
39,12.8,2,14,0.6,1,2.68,2.5,2.0,0,0,3,5
39,25.8,2,15,0.6,2,7.840000000000001,7.540000000000001,4.2,0,2,7,13
39,40.8,2,16,0.8,1,8.080000000000002,6.24,5.2,0,3,8,16
39,55.6,2,17,1.0,2,11.16,6.92,7.0,0,5,12,21
39,61.4,2,18,1.2,2,12.48,10.84,9.0,0,6,12,25
39,77.8,2,19,1.6,0,14.48,10.96,9.0,0,7,12,29
39,64.0,2,20,1.4,2,9.32,5.92,6.2,0,5,8,21
39,59.6,2,21,1.4,1,9.120000000000001,5.680000000000001,6.8,0,5,8,22
39,48.2,2,22,1.4,2,6.92,5.040000000000001,6.0,0,3,5,21
39,47.8,2,23,1.4,5,6.8,8.98,6.4,0,3,3,15
39,49.4,2,24,2.0,2,6.88,9.48,11.0,1,2,5,16
39,67.4,2,25,2.4,1,12.8,18.619999999999997,15.6,1,3,11,24
39,56.4,2,26,2.2,8,11.760000000000002,17.92,14.0,1,2,10,19
39,71.0,2,27,3.6,2,15.8,23.82,17.8,2,2,11,26
39,74.6,2,28,3.6,1,14.879999999999999,16.46,16.0,2,2,12,28
39,60.6,2,29,2.8,0,15.4,20.880000000000003,12.0,1,3,10,25
39,60.6,2,30,2.4,1,12.88,14.280000000000001,7.6,1,6,6,26
39,59.6,2,31,2.4,0,13.0,14.38,7.8,1,6,6,26
39,41.6,2,32,0.8,1,8.08,8.44,3.0,0,6,4,15
39,26.0,2,33,0.6,5,6.8,7.799999999999999,2.6,0,5,2,11
39,35.8,2,34,1.4,0,8.76,7.959999999999999,5.2,0,5,2,11
39,17.8,2,35,1.4,1,5.36,5.42,5.0,0,1,0,2
39,34.2,2,36,1.4,1,6.44,7.44,3.2,0,3,0,5
39,48.8,2,37,1.6,1,9.88,9.66,3.6,0,5,3,13
39,47.4,2,38,1.6,5,9.4,9.6,2.2,0,6,3,13
40,90.0,2,6,4.4,1,23.080000000000002,8.76,16.8,2,5,2,39
40,78.2,2,7,3.4,0,21.04,8.1,11.6,1,6,2,35
40,60.2,2,8,3.0,0,17.52,5.639999999999999,9.2,1,5,2,30
40,42.2,2,9,2.8,0,14.64,5.22,9.0,1,2,1,26
40,24.2,2,10,1.0,1,7.4399999999999995,4.959999999999999,3.0,0,2,0,13
40,9.4,2,11,0.4,0,0.96,0.16,0.6,0,1,0,2
40,3.2,2,12,0.2,0,0.4,0.08,0.8,0,0,0,1
40,3.2,2,13,0.2,0,0.4,0.08,0.8,0,0,0,1
40,3.2,2,14,0.2,0,0.4,0.08,0.8,0,0,0,1
40,3.2,2,15,0.2,0,0.4,0.08,0.8,0,0,0,1
40,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
40,0.0,2,23,0.0,1,0.0,0.0,0.0,0,0,0,0
40,3.0,2,24,0.2,0,1.4,0.0,0.8,0,0,0,3
40,3.0,2,25,0.2,2,1.4,0.0,0.8,0,0,0,3
40,21.0,2,26,0.6,12,5.24,0.2,3.2,0,1,0,11
40,39.0,2,27,3.0,2,7.92,0.33999999999999997,9.8,1,1,1,16
40,57.0,2,28,3.4,0,12.72,4.64,12.2,1,2,1,24
40,54.0,2,29,3.2,0,11.32,4.64,11.4,1,2,1,21
40,72.0,2,30,3.2,3,14.280000000000001,5.02,11.4,1,6,2,25
40,72.0,2,31,3.4,0,13.680000000000001,5.06,9.0,1,8,2,28
40,54.0,2,32,1.0,0,11.0,4.92,2.4,0,8,1,23
40,36.0,2,33,0.6,1,6.2,0.6199999999999999,0.0,0,7,1,15
40,54.0,2,34,0.8,0,9.440000000000001,0.9399999999999998,0.8,0,10,1,21
40,36.0,2,35,0.8,1,6.4799999999999995,0.5599999999999999,0.8,0,6,0,17
40,36.0,2,36,0.4,0,4.08,0.68,1.4,0,5,0,8
40,54.0,2,37,0.4,0,8.28,1.7600000000000002,1.6,0,7,0,16
40,54.0,2,38,0.4,4,8.28,1.7600000000000002,1.6,0,7,0,16
41,21.2,2,6,0.6,1,4.08,1.26,1.4,0,2,3,4
41,32.8,2,7,0.8,4,6.6,1.3599999999999999,4.0,0,2,3,11
41,32.8,2,8,1.2,2,9.08,0.52,6.4,0,2,4,21
41,47.6,2,9,1.4,8,10.879999999999999,0.64,8.6,0,2,4,24
41,65.6,2,10,3.0,1,14.959999999999999,0.9,15.6,1,2,4,30
41,80.2,2,11,3.2,6,20.0,0.96,17.2,1,4,4,38
41,86.6,2,12,4.2,4,18.759999999999998,0.9400000000000001,19.6,2,4,4,33
41,86.6,2,13,4.2,6,19.64,0.74,19.0,2,4,4,31
41,86.6,2,14,5.0,-1,20.04,1.1400000000000001,21.8,3,3,4,32
41,86.6,2,15,3.2,5,19.840000000000003,1.04,14.8,2,6,7,34
41,89.0,2,16,4.0,0,17.44,1.2399999999999998,16.6,2,5,8,31
41,71.0,2,17,2.8,0,16.16,1.16,11.6,1,5,8,29
41,53.0,2,18,2.0,0,9.4,1.04,8.2,1,4,5,18
41,35.0,2,19,0.8,0,6.519999999999999,0.42000000000000004,3.4,0,4,4,13
41,17.0,2,20,1.0,0,2.6399999999999997,0.26,3.4,0,1,1,5
41,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
41,0.0,2,22,0.0,2,0.0,0.0,0.0,0,0,0,0
41,18.0,2,23,0.4,6,2.92,2.34,1.4,0,1,2,5
41,32.8,2,24,1.6,2,3.72,2.5,5.0,1,1,2,11
41,50.8,2,25,2.0,0,5.640000000000001,3.8,8.0,1,2,2,14
41,50.8,2,26,2.0,0,5.640000000000001,3.8,8.0,1,2,2,14
41,50.8,2,27,2.0,0,5.640000000000001,3.8,8.0,1,2,2,14
41,32.8,2,28,1.6,1,2.7199999999999998,1.46,6.6,1,1,0,9
41,36.0,2,29,0.6,0,5.12,1.6,4.8,0,3,1,10
41,18.0,2,30,0.2,0,3.2,0.3,1.8,0,2,1,7
41,18.0,2,31,0.2,6,3.2,0.3,1.8,0,2,1,7
41,36.0,2,32,1.4,2,6.4,0.8800000000000001,7.4,1,2,2,12
41,54.0,2,33,1.8,0,9.28,1.1600000000000001,9.0,1,3,3,14
41,36.0,2,34,1.6,1,6.08,0.86,7.2,1,1,2,7
41,54.0,2,35,1.8,0,10.12,1.7399999999999998,8.4,1,2,3,11
41,54.0,2,36,1.8,0,10.12,1.7399999999999998,8.4,1,2,3,11
41,36.0,2,37,0.6,4,6.92,1.1600000000000001,2.8,0,2,2,6
41,36.0,2,38,1.0,1,7.56,0.9400000000000001,3.8,0,3,2,8
42,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
42,5.8,2,20,0.0,1,0.12,0.27999999999999997,-1.2,0,2,0,0
42,6.0,2,21,0.2,0,0.12,0.3,-0.6,0,2,0,0
42,6.0,2,22,0.2,0,0.12,0.3,-0.6,0,2,0,0
42,6.0,2,23,0.2,0,0.12,0.3,-0.6,0,2,0,0
42,6.0,2,24,0.2,0,0.12,0.3,-0.6,0,2,0,0
42,0.2,2,25,0.2,0,0.0,0.02,0.6,0,0,0,0
42,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
42,0.0,2,27,0.0,1,0.0,0.0,0.0,0,0,0,0
42,0.6,2,28,0.2,0,0.04,0.02,0.6,0,0,0,0
42,0.6,2,29,0.2,0,0.04,0.02,0.6,0,0,0,0
42,0.6,2,30,0.2,1,0.04,0.02,0.6,0,0,0,0
42,1.4,2,31,0.4,0,0.4800000000000001,0.18,1.4,0,0,1,1
42,1.4,2,32,0.4,1,0.4800000000000001,0.18,1.4,0,0,1,1
42,1.0,2,33,0.4,0,0.4800000000000001,0.22000000000000003,1.4,0,0,1,1
42,1.0,2,34,0.4,0,0.4800000000000001,0.22000000000000003,1.4,0,0,1,1
42,1.0,2,35,0.4,0,0.4800000000000001,0.22000000000000003,1.4,0,0,1,1
42,0.2,2,36,0.2,0,0.04,0.06,0.6,0,0,0,0
42,0.2,2,37,0.2,0,0.04,0.06,0.6,0,0,0,0
42,0.0,2,38,0.0,1,0.0,0.0,0.0,0,0,0,0
43,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
43,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
44,22.4,2,6,2.2,2,2.6399999999999997,1.46,7.4,1,0,3,7
44,38.6,2,7,2.6,2,3.28,4.0200000000000005,7.8,1,1,4,8
44,53.2,2,8,3.0,0,4.04,5.96,10.0,1,2,4,8
44,52.0,2,9,2.8,0,4.0,5.62,9.4,1,2,4,8
44,35.6,2,10,1.0,0,1.4,5.220000000000001,2.4,0,2,1,1
44,34.0,2,11,0.8,1,1.4,4.96,2.0,0,2,1,1
44,19.6,2,12,0.6,1,2.84,2.46,2.6,0,1,2,3
44,3.0,2,13,0.4,1,2.2,0.08,1.4,0,0,2,4
44,3.4,2,14,0.6,1,2.68,0.12000000000000002,2.0,0,0,2,5
44,4.2,2,15,0.8,1,3.88,0.14,2.8,0,0,2,6
44,7.2,2,16,1.0,0,4.2,0.27999999999999997,3.4,0,0,2,7
44,5.4,2,17,0.8,0,2.12,0.22000000000000003,2.4,0,0,0,4
44,4.6,2,18,0.6,1,2.0,0.22000000000000003,2.2,0,0,1,4
44,5.6,2,19,0.6,-1,2.52,0.19999999999999998,2.0,0,0,1,4
44,22.8,2,20,0.2,0,3.28,0.8399999999999999,-0.6,0,4,3,8
44,21.2,2,21,0.0,1,2.96,0.72,-1.0,0,4,3,7
44,22.8,2,22,0.2,1,3.4,0.78,-0.4,0,4,3,8
44,36.8,2,23,0.4,1,5.16,1.3399999999999999,1.2,0,5,5,12
44,38.6,2,24,0.4,1,4.720000000000001,1.42,1.4,0,5,5,12
44,29.6,2,25,0.8,1,3.2399999999999998,1.02,3.2,0,2,4,9
44,29.0,2,26,1.0,7,3.6799999999999997,1.16,4.0,0,2,5,10
44,45.4,2,27,2.2,1,6.640000000000001,1.56,9.0,1,2,7,16
44,31.6,2,28,2.2,0,4.959999999999999,1.08,7.8,1,1,4,11
44,28.4,2,29,2.0,0,4.4,0.9800000000000001,7.2,1,1,4,10
44,28.4,2,30,1.8,1,4.52,0.9399999999999998,6.2,1,2,4,9
44,45.6,2,31,1.8,0,6.919999999999999,2.2199999999999998,5.6,1,5,6,16
44,27.6,2,32,0.4,0,3.5199999999999996,1.7600000000000002,0.0,0,5,4,9
44,27.0,2,33,0.2,0,3.44,1.6600000000000001,-0.6,0,5,4,9
44,27.0,2,34,0.2,2,3.44,1.6600000000000001,-0.6,0,5,4,9
44,32.6,2,35,0.6,1,4.159999999999999,1.8,0.4,0,4,4,10
44,32.6,2,36,0.6,1,3.2399999999999998,0.62,0.8,0,3,5,7
44,34.6,2,37,0.8,0,4.159999999999999,0.8,1.8,0,3,6,9
44,34.6,2,38,0.8,2,4.159999999999999,0.8,1.8,0,3,6,9
45,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
45,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
